Delta Mass,USI,Charge,Cosine,Matching Peaks,Dataset,Status
0,mzspec:MSV000082891:20170406_10431116_Metabolomics_Sample19.mzML:scan:7133,1,0.79,2,MSV000082891,NoID
-0.99,mzspec:MSV000083689:G84925_RF10_01_35731.mzML:scan:612,1,0.79,2,MSV000083689,NoID
0,mzspec:MSV000079520:R5_lab_ATCC_1.mzXML:scan:2225,1,0.79,2,MSV000079520,NoID
-0.99,mzspec:MSV000084475:HM_519_GE5_01_47232.mzML:scan:534,1,0.78,2,MSV000084475,NoID
1.02,mzspec:MSV000081777:Plate1_65568_RD7_01_21266.mzML:scan:300,1,0.78,3,MSV000081777,NoID
0,mzspec:MSV000083773:U01_COM01_LAC_RPMI_09_120min.mzML:scan:1967,1,0.78,3,MSV000083773,NoID
1.02,mzspec:MSV000081777:Plate1_2184_RH4_01_21315.mzML:scan:288,1,0.78,3,MSV000081777,NoID
-0.99,mzspec:MSV000084900:16NAVY05_v1_sup_6_rerun_GC3_01_39668.mzML:scan:323,1,0.78,3,MSV000084900,NoID
0,mzspec:MSV000090088:Sample_155.mzML:scan:1465,1,0.78,3,MSV000090088,NoID
0,mzspec:MSV000090088:Sample_043.mzML:scan:1464,1,0.78,3,MSV000090088,NoID
0,mzspec:MSV000090088:Sample_130.mzML:scan:1462,1,0.78,3,MSV000090088,NoID
-1,mzspec:MSV000083689:G85374_RC3_01_35342.mzML:scan:431,1,0.78,2,MSV000083689,NoID
-1,mzspec:MSV000084595:31_OS1_M_SAMPLE_Env_C7.mzML:scan:899,1,0.78,2,MSV000084595,NoID
0,mzspec:MSV000083773:U01_COM01_LAC_RPMI_03_210min.mzML:scan:1961,1,0.78,3,MSV000083773,NoID
-0.99,mzspec:MSV000082221:PLCL20983_BF8_01_28180.mzML:scan:167,1,0.78,2,MSV000082221,NoID
-0.98,mzspec:MSV000084680:BA3_BA3_01_13787.mzML:scan:1524,1,0.78,3,MSV000084680,NoID
-1,mzspec:MSV000088040:SPF_SI-5.mzML:scan:232,1,0.78,2,MSV000088040,NoID
-0.99,mzspec:MSV000084900:G75672_2x_5ul_RD8_01_19423.mzML:scan:223,1,0.78,3,MSV000084900,NoID
0,mzspec:MSV000083773:U01_COM01_LAC_RPMI_09_150min.mzML:scan:1972,1,0.78,3,MSV000083773,NoID
-1,mzspec:MSV000084475:HM_1053_GB3_01_46220.mzML:scan:599,1,0.78,3,MSV000084475,NoID
0,mzspec:MSV000080183:11-F-09.mzXML:scan:1398,1,0.78,3,MSV000080183,NoID
0,mzspec:MSV000084794:SM28.mzML:scan:1849,1,0.78,3,MSV000084794,NoID
1.02,mzspec:MSV000081777:Plate1_2467_RD6_01_20942.mzML:scan:438,1,0.78,3,MSV000081777,NoID
-1,mzspec:MSV000084475:HM_30_GE4_01_45877.mzML:scan:605,1,0.78,3,MSV000084475,NoID
1.02,mzspec:MSV000081777:Plate2_66621_RH1_01_21107.mzML:scan:318,1,0.78,3,MSV000081777,NoID
0,mzspec:MSV000088570:Bifidobacterium_breve_Strain_EX336960VC19_T00_BileSaltsAdded.mzML:scan:1223,1,0.78,3,MSV000088570,NoID
0,mzspec:MSV000088570:Fusobacterium_mortiferum_T72_NoBileSalts.mzML:scan:1272,1,0.78,3,MSV000088570,NoID
0,mzspec:MSV000090088:Sample_098.mzML:scan:1472,1,0.78,3,MSV000090088,NoID
-1,mzspec:MSV000085844:MBHUI_245.mzML:scan:281,1,0.78,2,MSV000085844,NoID
-1,mzspec:MSV000084475:HM_406_GE6_01_46694.mzML:scan:571,1,0.78,3,MSV000084475,NoID
0,mzspec:MSV000088570:Neisseria_mucosa_strain_C102_T00_NoBileSalts.mzML:scan:1223,1,0.78,3,MSV000088570,NoID
1.02,mzspec:MSV000081777:Plate2_69385_RH6_01_21008.mzML:scan:319,1,0.78,3,MSV000081777,NoID
0,mzspec:MSV000088570:Enterococcus_faecalis_V583_T00_BileSaltsAdded.mzML:scan:1219,1,0.78,3,MSV000088570,NoID
0,mzspec:MSV000082045:Aerobic_TSB_808_BD12_01_22907.mzML:scan:1035,1,0.78,3,MSV000082045,NoID
-1,mzspec:MSV000084977:OEPKS7_CE_2_pos.mzML:scan:402,1,0.78,3,MSV000084977,NoID
-1,mzspec:MSV000082049:23_28.mzML:scan:225,1,0.78,2,MSV000082049,NoID
-1,mzspec:MSV000080905:P2_EMP_85.mzML:scan:212,1,0.78,2,MSV000080905,NoID
0,mzspec:MSV000084794:HCO70.mzML:scan:1900,1,0.78,3,MSV000084794,NoID
-1,mzspec:MSV000084475:HM_714_GC3_01_47019.mzML:scan:549,1,0.78,3,MSV000084475,NoID
-1,mzspec:MSV000084475:FCM_blank_F9_BF9_01_45899.mzML:scan:582,1,0.78,3,MSV000084475,NoID
-1,mzspec:MSV000080905:P3_EMP_87.mzML:scan:231,1,0.78,2,MSV000080905,NoID
0,mzspec:MSV000080183:12-F-07.mzXML:scan:1380,1,0.78,3,MSV000080183,NoID
1.02,mzspec:MSV000081777:Plate3_71425_BE3_01_21174.mzML:scan:329,1,0.78,3,MSV000081777,NoID
0,mzspec:MSV000088570:Klebsiella_sp_4_1_44FAA_T00_NoBileSalts.mzML:scan:1221,1,0.78,3,MSV000088570,NoID
1.02,mzspec:MSV000081777:Plate3_69425_BH9_01_21214.mzML:scan:325,1,0.78,3,MSV000081777,NoID
0,mzspec:MSV000090088:Sample_202.mzML:scan:1477,1,0.78,3,MSV000090088,NoID
0,mzspec:MSV000090088:Sample_051.mzML:scan:1461,1,0.78,3,MSV000090088,NoID
0,mzspec:MSV000090088:Sample_162.mzML:scan:1467,1,0.78,3,MSV000090088,NoID
0,mzspec:MSV000090088:Sample_081.mzML:scan:1464,1,0.78,3,MSV000090088,NoID
0,mzspec:MSV000090088:Sample_074.mzML:scan:1459,1,0.78,3,MSV000090088,NoID
-1,mzspec:MSV000084475:HM_1108_BC5_01_46562.mzML:scan:545,1,0.78,3,MSV000084475,NoID
-1,mzspec:MSV000083689:G84924_BB3_01_35548.mzML:scan:617,1,0.78,3,MSV000083689,NoID
-1,mzspec:MSV000080905:P4_EMP_64.mzML:scan:265,1,0.78,2,MSV000080905,NoID
0,mzspec:MSV000082045:Anaerobic_TSB_23_RD3_01_22479.mzML:scan:1050,1,0.78,3,MSV000082045,NoID
1.02,mzspec:MSV000082045:Aerobic_TSB_784_RA6_01_22182.mzML:scan:285,1,0.78,3,MSV000082045,NoID
1.02,mzspec:MSV000082045:Aerobic_TSB_891_BE9_01_22917.mzML:scan:299,1,0.78,3,MSV000082045,NoID
-1,mzspec:MSV000084475:HM_575_GA11_01_46442.mzML:scan:571,1,0.78,3,MSV000084475,NoID
-1,mzspec:MSV000088040:Closhidium_histolytica_AO25_SI-1.mzML:scan:233,1,0.78,2,MSV000088040,NoID
0,mzspec:MSV000088570:Clostridium_sordelli_AO32_T00_BileSaltsAdded.mzML:scan:1210,1,0.78,3,MSV000088570,NoID
-0.99,mzspec:MSV000084475:HM_709_GC4_01_47020.mzML:scan:560,1,0.78,3,MSV000084475,NoID
0,mzspec:MSV000090088:Sample_134.mzML:scan:1467,1,0.78,3,MSV000090088,NoID
-0.98,mzspec:MSV000086550:PLT2_E3_GE3_01_57552.mzML:scan:390,1,0.78,3,MSV000086550,NoID
1.02,mzspec:MSV000082045:Anaerobic_TSB_18_RD5_01_22481.mzML:scan:286,1,0.78,3,MSV000082045,NoID
-0.99,mzspec:MSV000090000:150914_PMA_P2_C11.mzML:scan:609,1,0.78,5,MSV000090000,NoID
-1,mzspec:MSV000083689:G84765_RD10_01_35704.mzML:scan:618,1,0.78,3,MSV000083689,NoID
1.02,mzspec:MSV000082045:Anaerobic_TSB_996_RB8_01_25831.mzML:scan:280,1,0.78,3,MSV000082045,NoID
0,mzspec:MSV000090088:Sample_109.mzML:scan:1462,1,0.78,3,MSV000090088,NoID
-1,mzspec:MSV000081350:CW_58.S_G3.T7_MeOH_BD3_01_13258.mzXML:scan:201,1,0.78,3,MSV000081350,NoID
0,mzspec:MSV000088570:Klebsiella_sp_4_1_44FAA_T72_NoBileSalts.mzML:scan:1218,1,0.78,3,MSV000088570,NoID
-1,mzspec:MSV000082049:30_39.mzML:scan:272,1,0.78,3,MSV000082049,NoID
0.01,mzspec:MSV000082973:A36_146_16.mzML:scan:1128,1,0.78,3,MSV000082973,NoID
0,mzspec:MSV000090088:Sample_107.mzML:scan:1457,1,0.78,3,MSV000090088,NoID
0,mzspec:MSV000090088:Sample_194.mzML:scan:1484,1,0.78,3,MSV000090088,NoID
0,mzspec:MSV000090088:Sample_092.mzML:scan:1463,1,0.78,3,MSV000090088,NoID
0,mzspec:MSV000090088:Sample_014.mzML:scan:1465,1,0.78,3,MSV000090088,NoID
1.02,mzspec:MSV000082045:Anaerobic_RCM_303_RA3_01_22102.mzML:scan:288,1,0.78,3,MSV000082045,NoID
1.02,mzspec:MSV000082045:Anaerobic_BHI_307_BF1_01_23080.mzML:scan:310,1,0.78,3,MSV000082045,NoID
-1,mzspec:MSV000085779:RT_Jake_B1_1neg.mzML:scan:564,1,0.78,2,MSV000085779,NoID
0,mzspec:MSV000084794:BF23_02.mzML:scan:1853,1,0.78,3,MSV000084794,NoID
-1,mzspec:MSV000088040:Lactobacillus_Johnsonii_CO-3.mzML:scan:222,1,0.78,2,MSV000088040,NoID
0,mzspec:MSV000083773:U01_COM01_LAC_RPMI_05_120min.mzML:scan:1973,1,0.78,3,MSV000083773,NoID
0,mzspec:MSV000084794:2GU.mzML:scan:1842,1,0.78,3,MSV000084794,NoID
0,mzspec:MSV000084794:SM01.mzML:scan:2068,1,0.78,3,MSV000084794,NoID
0,mzspec:MSV000084794:16TM.mzML:scan:1893,1,0.78,3,MSV000084794,NoID
0,mzspec:MSV000084794:HCO67.mzML:scan:1844,1,0.78,3,MSV000084794,NoID
0,mzspec:MSV000083773:U01_COM01_LAC_RPMI_09_030min.mzML:scan:1968,1,0.78,3,MSV000083773,NoID
0,mzspec:MSV000083773:U01_COM01_LAC_RPMI_03_180min.mzML:scan:1965,1,0.78,3,MSV000083773,NoID
0,mzspec:MSV000080183:43-F-01.mzXML:scan:1392,1,0.78,3,MSV000080183,NoID
-1,mzspec:MSV000082374:TWAI002__Rna_later__RB7_01_29702.mzML:scan:134,1,0.78,3,MSV000082374,NoID
0,mzspec:MSV000082045:Aerobic_RCM_158_RB10_01_22539.mzML:scan:1051,1,0.78,3,MSV000082045,NoID
0,mzspec:MSV000082045:Aerobic_TSB_44_BB12_01_22881.mzML:scan:1050,1,0.78,3,MSV000082045,NoID
0,mzspec:MSV000082045:Aerobic_RCM_142_RE7_01_22821.mzML:scan:1033,1,0.78,3,MSV000082045,NoID
0,mzspec:MSV000082045:Aerobic_RCM_299_RF1_01_22582.mzML:scan:1043,1,0.78,3,MSV000082045,NoID
1.02,mzspec:MSV000081777:Plate2_66615_RG12_01_21106.mzML:scan:311,1,0.78,3,MSV000081777,NoID
-0.98,mzspec:MSV000085119:P2_G10_BG10_01_53732.mzML:scan:293,1,0.78,3,MSV000085119,NoID
0,mzspec:MSV000084794:NO11.mzML:scan:1874,1,0.78,3,MSV000084794,NoID
0,mzspec:MSV000084794:blank_mid6.mzML:scan:1926,1,0.78,3,MSV000084794,NoID
0,mzspec:MSV000084794:31TM.mzML:scan:2095,1,0.78,3,MSV000084794,NoID
0,mzspec:MSV000084794:27TM.mzML:scan:1854,1,0.78,3,MSV000084794,NoID
0,mzspec:MSV000084794:blank_mid4.mzML:scan:1922,1,0.78,3,MSV000084794,NoID
-1,mzspec:MSV000084475:HM_198_BE8_01_45973.mzML:scan:575,1,0.78,3,MSV000084475,NoID
-1,mzspec:MSV000084475:HM_260_GB10_01_46650.mzML:scan:565,1,0.78,3,MSV000084475,NoID
-1,mzspec:MSV000084475:HM_480_GC2_01_47018.mzML:scan:578,1,0.78,3,MSV000084475,NoID
0,mzspec:MSV000084794:HCO01.mzML:scan:1932,1,0.78,3,MSV000084794,NoID
-0.99,mzspec:MSV000082074:G83188_1x_BG10_01_20235.mzML:scan:381,1,0.78,3,MSV000082074,NoID
0,mzspec:MSV000090088:Sample_072.mzML:scan:1483,1,0.78,3,MSV000090088,NoID
-0.99,mzspec:MSV000084475:HM_64_BG7_01_46977.mzML:scan:550,1,0.78,3,MSV000084475,NoID
0,mzspec:MSV000084794:Peru_QC_end.mzML:scan:2446,1,0.78,3,MSV000084794,NoID
-0.99,mzspec:MSV000083010:G83188_1x_BG10_01_20235.mzML:scan:381,1,0.78,3,MSV000083010,NoID
0,mzspec:MSV000084794:16GU.mzML:scan:1868,1,0.78,3,MSV000084794,NoID
0,mzspec:MSV000084794:HCO09.mzML:scan:1963,1,0.78,3,MSV000084794,NoID
0,mzspec:MSV000084794:NO02.mzML:scan:1976,1,0.78,3,MSV000084794,NoID
-0.99,mzspec:MSV000080673:000036904_RH10_01_6321.mzML:scan:585,1,0.78,2,MSV000080673,NoID
-1,mzspec:MSV000083010:G78943_BD9_01_18690.mzML:scan:227,1,0.78,2,MSV000083010,NoID
-1,mzspec:MSV000084475:HM_398_GD7_01_46681.mzML:scan:570,1,0.78,3,MSV000084475,NoID
0,mzspec:MSV000090017:20220312_LQ_AB_105_P07H09_1_POS.mzML:scan:1203,1,0.78,2,MSV000090017,NoID
-1,mzspec:MSV000084475:HM_1109_BC6_01_45937.mzML:scan:582,1,0.78,3,MSV000084475,NoID
0.98,mzspec:MSV000087996:01-08-2021-CO6-2-1.mzML:scan:6306,1,0.78,2,MSV000087996,NoID
0.98,mzspec:MSV000087996:01-08-2021-CO6-2-1.mzML:scan:6315,1,0.78,2,MSV000087996,NoID
0.98,mzspec:MSV000087996:01-08-2021-CO6-2-1.mzML:scan:6332,1,0.78,2,MSV000087996,NoID
-1,mzspec:MSV000084475:HM_263_BA1_01_46089.mzML:scan:579,1,0.78,3,MSV000084475,NoID
-1,mzspec:MSV000084475:HM_176_GA7_01_46631.mzML:scan:576,1,0.78,3,MSV000084475,NoID
-0.99,mzspec:MSV000084475:HM_574_BA12_01_45726.mzML:scan:386,1,0.78,3,MSV000084475,NoID
-1,mzspec:MSV000084475:HM_1161_BF1_01_46608.mzML:scan:560,1,0.78,3,MSV000084475,NoID
0,mzspec:MSV000087130:PLT1_A10.mzML:scan:2879,1,0.78,2,MSV000087130,NoID
0.94,mzspec:MSV000089522:091_1-30_01_6015.mzML:scan:2117,1,0.78,3,MSV000089522,NoID
0,mzspec:MSV000084165:MC_soxR-E2May.mzML:scan:12958,1,0.78,2,MSV000084165,NoID
0,mzspec:MSV000084165:MC_soxR-E2May.mzML:scan:12925,1,0.78,2,MSV000084165,NoID
0,mzspec:MSV000084165:MC_145-E2May.mzML:scan:12858,1,0.78,2,MSV000084165,NoID
0,mzspec:MSV000084165:MC_145-E2May.mzML:scan:12847,1,0.78,2,MSV000084165,NoID
0,mzspec:MSV000084165:MC_145-E2May.mzML:scan:12836,1,0.78,2,MSV000084165,NoID
0,mzspec:MSV000084165:MC_145-E2May.mzML:scan:12824,1,0.78,2,MSV000084165,NoID
0,mzspec:MSV000084165:MC_145-E2May.mzML:scan:12772,1,0.78,2,MSV000084165,NoID
0,mzspec:MSV000084165:MC_actAB_E_June.mzML:scan:12152,1,0.78,2,MSV000084165,NoID
0,mzspec:MSV000084165:MC_actAB-EMay.mzML:scan:12518,1,0.78,2,MSV000084165,NoID
0,mzspec:MSV000084165:MC_actAB-EMay.mzML:scan:12570,1,0.78,2,MSV000084165,NoID
-1,mzspec:MSV000084475:HM_480_GC2_01_45841.mzML:scan:587,1,0.78,3,MSV000084475,NoID
0,mzspec:MSV000084165:MC_soxR-E2May.mzML:scan:12862,1,0.78,2,MSV000084165,NoID
0.96,mzspec:MSV000089522:124_1-57_01_6047.mzML:scan:972,1,0.78,3,MSV000089522,NoID
0.97,mzspec:MSV000089522:083_1-23_01_6007.mzML:scan:977,1,0.78,3,MSV000089522,NoID
-0.98,mzspec:MSV000085071:P2_G4_BG4_01_53020.mzML:scan:225,1,0.78,3,MSV000085071,NoID
-1,mzspec:MSV000085852:CCE2019_123.mzML:scan:526,1,0.78,2,MSV000085852,NoID
0,mzspec:MSV000089887:Botrytis_PDB_24h_supernatant_02.mzML:scan:1673,1,0.78,2,MSV000089887,NoID
0,mzspec:MSV000089534:t0_Ec_1.mzML:scan:2202,1,0.78,2,MSV000089534,NoID
0,mzspec:MSV000090017:210914_LQ_AB_H05.mzML:scan:1283,1,0.78,2,MSV000090017,NoID
0,mzspec:MSV000090017:20220312_LQ_AB_103_P07H07_1_POS.mzML:scan:1214,1,0.78,2,MSV000090017,NoID
-0.98,mzspec:MSV000086550:PLT2_F6_GF6_01_57616.mzML:scan:221,1,0.78,3,MSV000086550,NoID
-0.98,mzspec:MSV000084475:HM_492_BC4_01_47490.mzML:scan:540,1,0.78,3,MSV000084475,NoID
0,mzspec:MSV000089887:Botrytis_PDB_24h_supernatant_01.mzML:scan:1797,1,0.78,2,MSV000089887,NoID
-0.99,mzspec:MSV000084475:HM_372_BE2_01_46593.mzML:scan:572,1,0.78,3,MSV000084475,NoID
-1,mzspec:MSV000081477:C190_GD3_01_901.mzML:scan:186,1,0.78,3,MSV000081477,NoID
0,mzspec:MSV000084165:MC_soxR-E2May.mzML:scan:12903,1,0.78,2,MSV000084165,NoID
0,mzspec:MSV000084165:MC_soxR-E2May.mzML:scan:12892,1,0.78,2,MSV000084165,NoID
-0.99,mzspec:MSV000084475:HM_848_BE1_01_47340.mzML:scan:529,1,0.78,3,MSV000084475,NoID
0,mzspec:MSV000084165:MC_soxR-E2May.mzML:scan:12881,1,0.78,2,MSV000084165,NoID
-1,mzspec:MSV000084475:HM_1040_GE11_01_47063.mzML:scan:578,1,0.78,3,MSV000084475,NoID
0,mzspec:MSV000084165:MC_actAB_E_June.mzML:scan:12086,1,0.78,2,MSV000084165,NoID
0,mzspec:MSV000079520:ISP2_lab_ATCC_pre.mzXML:scan:2225,1,0.78,2,MSV000079520,NoID
0,mzspec:MSV000082891:20170406_10431116_Metabolomics_Sample17.mzML:scan:6572,1,0.78,2,MSV000082891,NoID
0,mzspec:MSV000079521:Lys_ATCC_lab_pre.mzXML:scan:2121,1,0.78,2,MSV000079521,NoID
-1,mzspec:MSV000084900:72443_1x_BE8_01_17448.mzML:scan:216,1,0.78,3,MSV000084900,NoID
0,mzspec:MSV000087135:B2.mzML:scan:3231,1,0.78,2,MSV000087135,NoID
0,mzspec:MSV000090000:150914_PMA_P2_C09.mzML:scan:1442,1,0.78,2,MSV000090000,NoID
0,mzspec:MSV000082662:So-2.mzML:scan:3860,1,0.78,2,MSV000082662,NoID
0,mzspec:MSV000087130:PLT3_H12.mzML:scan:2889,1,0.78,2,MSV000087130,NoID
0,mzspec:MSV000087130:PLT3_A2.mzML:scan:2845,1,0.78,2,MSV000087130,NoID
0,mzspec:MSV000087130:PLT4_A8.mzML:scan:2914,1,0.78,2,MSV000087130,NoID
0,mzspec:MSV000089581:MMSRG_044.mzML:scan:319,1,0.78,3,MSV000089581,NoID
1.04,mzspec:MSV000086550:PLT3_D3_BD3_01_57713.mzML:scan:269,1,0.78,2,MSV000086550,NoID
-1,mzspec:MSV000085120:BAX233_2x_BF2_01_23416.mzML:scan:206,1,0.78,3,MSV000085120,NoID
0,mzspec:MSV000089583:MMSRG_044.mzML:scan:319,1,0.78,3,MSV000089583,NoID
0,mzspec:MSV000084165:MC_soxR-E2May.mzML:scan:12970,1,0.78,2,MSV000084165,NoID
0,mzspec:MSV000084165:MC_145-E2May.mzML:scan:12813,1,0.78,2,MSV000084165,NoID
0,mzspec:MSV000084165:MC_145-E2May.mzML:scan:12761,1,0.78,2,MSV000084165,NoID
0,mzspec:MSV000084165:MC_actAB-EMay.mzML:scan:12615,1,0.78,2,MSV000084165,NoID
0,mzspec:MSV000089585:MMSRG_044.mzML:scan:319,1,0.78,3,MSV000089585,NoID
0,mzspec:MSV000082891:20170406_10431116_Metabolomics_Sample32.mzML:scan:6517,1,0.78,2,MSV000082891,NoID
0,mzspec:MSV000082891:20170406_10431116_Metabolomics_Sample22.mzML:scan:6562,1,0.78,2,MSV000082891,NoID
0,mzspec:MSV000082045:Aerobic_BHI_BL_RH7_01_23010.mzML:scan:1037,1,0.78,2,MSV000082045,NoID
-1,mzspec:MSV000081151:HFD_C3_WT8.mzXML:scan:241,1,0.78,2,MSV000081151,NoID
-0.99,mzspec:MSV000083446:PD20.15_RG2_01_20648.mzML:scan:413,1,0.78,3,MSV000083446,NoID
0,mzspec:MSV000082384:AH187_espont_LB_48h_3.mzML:scan:1420,1,0.78,2,MSV000082384,NoID
0,mzspec:MSV000082891:20170406_10431116_Metabolomics_Sample09.mzML:scan:6550,1,0.78,2,MSV000082891,NoID
0,mzspec:MSV000082891:20170406_10431116_Metabolomics_Sample46.mzML:scan:6462,1,0.78,2,MSV000082891,NoID
0,mzspec:MSV000082891:20170406_10431116_Metabolomics_Sample15.mzML:scan:6594,1,0.78,2,MSV000082891,NoID
0,mzspec:MSV000082891:20170406_10431116_Metabolomics_Sample29.mzML:scan:6567,1,0.78,2,MSV000082891,NoID
0,mzspec:MSV000082891:20170406_10431116_Metabolomics_Sample31.mzML:scan:6506,1,0.78,2,MSV000082891,NoID
0,mzspec:MSV000082891:20170406_10431116_Metabolomics_Sample04.mzML:scan:7003,1,0.78,2,MSV000082891,NoID
0,mzspec:MSV000082891:20170406_10431116_Metabolomics_Sample39.mzML:scan:6539,1,0.78,2,MSV000082891,NoID
0,mzspec:MSV000082891:20170406_10431116_Metabolomics_Sample43.mzML:scan:6572,1,0.78,2,MSV000082891,NoID
0,mzspec:MSV000082891:20170406_10431116_Metabolomics_MIX7_19_36_3.mzML:scan:6686,1,0.78,2,MSV000082891,NoID
-1,mzspec:MSV000083010:G78943_BD9_01_18690.mzML:scan:232,1,0.78,2,MSV000083010,NoID
-1,mzspec:MSV000090000:150914_PMA_P2_H10.mzML:scan:450,1,0.78,3,MSV000090000,NoID
-1,mzspec:MSV000090000:150914_PMA_P2_H10.mzML:scan:432,1,0.78,3,MSV000090000,NoID
0,mzspec:MSV000082891:20170406_10431116_Metabolomics_MIX7_19_36_5.mzML:scan:6649,1,0.78,2,MSV000082891,NoID
-1,mzspec:MSV000082074:G78943_BD9_01_18690.mzML:scan:232,1,0.78,2,MSV000082074,NoID
0,mzspec:MSV000082891:20170406_10431116_Metabolomics_Sample16.mzML:scan:6552,1,0.78,2,MSV000082891,NoID
0,mzspec:MSV000084475:HM_728_GB3_01_46452.mzML:scan:1172,1,0.78,2,MSV000084475,NoID
0.94,mzspec:MSV000087052:091_1-30_01_6015.mzML:scan:2117,1,0.78,3,MSV000087052,NoID
0,mzspec:MSV000090088:Sample_096.mzML:scan:1468,1,0.78,3,MSV000090088,NoID
-1,mzspec:MSV000083777:PD29.1_GG1_01_20820.mzML:scan:434,1,0.78,3,MSV000083777,NoID
-1.05,mzspec:MSV000084325:Pos_P34_B10_liver_vehicle.mzML:scan:167,1,0.78,2,MSV000084325,NoID
-1,mzspec:MSV000084775:FIT037CCAL_BE9_01_50162.mzML:scan:893,1,0.78,2,MSV000084775,NoID
1.02,mzspec:MSV000082074:G79730_5x_10ul_RG7_01_19561.mzML:scan:246,1,0.78,4,MSV000082074,NoID
1.02,mzspec:MSV000081777:Plate3_66719_RH2_01_21369.mzML:scan:306,1,0.78,4,MSV000081777,NoID
1.02,mzspec:MSV000084900:G79730_5x_10ul_RG7_01_19561.mzML:scan:246,1,0.78,4,MSV000084900,NoID
-1,mzspec:MSV000084475:HM_1108_BC5_01_45936.mzML:scan:605,1,0.78,3,MSV000084475,NoID
-1,mzspec:MSV000082969:G85046_RB12_01_36484.mzML:scan:225,1,0.78,2,MSV000082969,NoID
-1,mzspec:MSV000082969:G84901_RD7_01_36933.mzML:scan:207,1,0.78,3,MSV000082969,NoID
-1,mzspec:MSV000083446:PD29.1_GG1_01_20820.mzML:scan:434,1,0.78,3,MSV000083446,NoID
0,mzspec:MSV000089887:Botrytis_PDB_24h_supernatant_03.mzML:scan:1749,1,0.78,2,MSV000089887,NoID
-0.98,mzspec:MSV000086550:PLT2_E12_GE12_01_57561.mzML:scan:401,1,0.78,3,MSV000086550,NoID
-1,mzspec:MSV000084475:HM_28_BD2_01_45764.mzML:scan:356,1,0.78,2,MSV000084475,NoID
-0.98,mzspec:MSV000086550:PLT1_E8_BE8_01_57468.mzML:scan:424,1,0.78,3,MSV000086550,NoID
-1,mzspec:MSV000085120:BAX802_6x_BA10_01_24283.mzML:scan:207,1,0.78,4,MSV000085120,NoID
-0.98,mzspec:MSV000086550:PLT2_E9_GE9_01_57573.mzML:scan:420,1,0.78,2,MSV000086550,NoID
-0.98,mzspec:MSV000086550:PLT1_B6_BB6_01_57431.mzML:scan:456,1,0.78,3,MSV000086550,NoID
-0.98,mzspec:MSV000086550:PLT1_D10_BD10_01_57435.mzML:scan:426,1,0.78,4,MSV000086550,NoID
-1,mzspec:MSV000084475:HM_574_GA12_01_45821.mzML:scan:596,1,0.78,3,MSV000084475,NoID
1.02,mzspec:MSV000083010:G79730_5x_10ul_RG7_01_19561.mzML:scan:246,1,0.78,4,MSV000083010,NoID
-1,mzspec:MSV000084475:HM_848_GE1_01_47051.mzML:scan:576,1,0.78,3,MSV000084475,NoID
-0.99,mzspec:MSV000083689:G84696_RE5_01_35482.mzML:scan:512,1,0.78,2,MSV000083689,NoID
-1,mzspec:MSV000085555:DOM-20200506_pos_1.mzML:scan:711,1,0.78,2,MSV000085555,NoID
-1,mzspec:MSV000084775:FIT092E3CAL_BC6_01_50130.mzML:scan:861,1,0.78,2,MSV000084775,NoID
-1,mzspec:MSV000084475:HM_709_BC4_01_45748.mzML:scan:342,1,0.78,2,MSV000084475,NoID
-1,mzspec:MSV000082969:G85012_BF3_01_37162.mzML:scan:202,1,0.78,2,MSV000082969,NoID
-1,mzspec:MSV000083689:G85000_RH7_01_35416.mzML:scan:466,1,0.78,3,MSV000083689,NoID
-1,mzspec:MSV000083689:G85412_RC2_01_35451.mzML:scan:528,1,0.78,2,MSV000083689,NoID
-0.99,mzspec:MSV000090000:150914_PMA_P2_G10.mzML:scan:376,1,0.78,3,MSV000090000,NoID
-0.99,mzspec:MSV000090000:150914_PMA_P2_H01.mzML:scan:476,1,0.78,3,MSV000090000,NoID
-0.99,mzspec:MSV000079243:C18p_RWB2_5ul_GB3_01_7499.mzXML:scan:543,1,0.78,3,MSV000079243,NoID
-1,mzspec:MSV000083689:G84759_RA3_01_35659.mzML:scan:615,1,0.78,3,MSV000083689,NoID
-1,mzspec:MSV000084475:HM_411_GD8_01_47044.mzML:scan:593,1,0.78,3,MSV000084475,NoID
-0.99,mzspec:MSV000084475:HM_514_GE1_01_46821.mzML:scan:563,1,0.78,4,MSV000084475,NoID
-1,mzspec:MSV000080183:09-F-17.mzXML:scan:351,1,0.78,3,MSV000080183,NoID
-1,mzspec:MSV000082969:G85390_RC11_01_36779.mzML:scan:188,1,0.78,3,MSV000082969,NoID
-0.99,mzspec:MSV000082969:G84966_RG2_01_36538.mzML:scan:216,1,0.78,2,MSV000082969,NoID
-1,mzspec:MSV000082969:G85355_BH8_01_37188.mzML:scan:136,1,0.78,3,MSV000082969,NoID
-1,mzspec:MSV000083689:G84985_RD4_01_35698.mzML:scan:509,1,0.78,2,MSV000083689,NoID
-1,mzspec:MSV000085555:DOM-20200507_pos_1.mzML:scan:424,1,0.78,2,MSV000085555,NoID
-1.03,mzspec:MSV000086208:20180126_vjw839_Metabolomics_XBridge1_SE-04.mzML:scan:988,1,0.78,3,MSV000086208,NoID
-0.98,mzspec:MSV000084475:HM_169_GE9_01_47439.mzML:scan:548,1,0.78,3,MSV000084475,NoID
