Delta Mass,USI,Charge,Cosine,Matching Peaks,Dataset,Status
-0.99,mzspec:MSV000083010:G78950_BE10_01_18718.mzML:scan:51,1,0.91,4,MSV000083010,NoID
-0.99,mzspec:MSV000084900:G79573_5x_RF2_01_18231.mzML:scan:51,1,0.91,4,MSV000084900,NoID
-0.99,mzspec:MSV000084900:G87366_RE9_01_26168.mzML:scan:58,1,0.91,4,MSV000084900,NoID
-0.99,mzspec:MSV000082423:G96223_5x_RB12_01_32615.mzML:scan:45,1,0.91,4,MSV000082423,NoID
-0.99,mzspec:MSV000084900:G87339_RF7_01_26181.mzML:scan:50,1,0.91,3,MSV000084900,NoID
-0.99,mzspec:MSV000082074:G79344_5x_rerun_BE6_01_19316.mzML:scan:48,1,0.91,4,MSV000082074,NoID
-0.99,mzspec:MSV000082074:G79553_1x_BA12_01_17954.mzML:scan:48,1,0.91,4,MSV000082074,NoID
-0.99,mzspec:MSV000084900:G78936_rerun_BD10_01_18711.mzML:scan:50,1,0.91,4,MSV000084900,NoID
-1,mzspec:MSV000082074:G78875_BD3_01_18683.mzML:scan:47,1,0.91,4,MSV000082074,NoID
-1,mzspec:MSV000084900:G96220_5x_BD7_01_32766.mzML:scan:45,1,0.91,4,MSV000084900,NoID
-0.99,mzspec:MSV000084900:18NAVY28_v1_sup_4_rerun_GH12_01_39672.mzML:scan:51,1,0.91,4,MSV000084900,NoID
-0.99,mzspec:MSV000084900:G96163_5x_RH2_01_32737.mzML:scan:49,1,0.91,4,MSV000084900,NoID
-0.99,mzspec:MSV000082074:G79573_5x_RF2_01_18231.mzML:scan:51,1,0.91,4,MSV000082074,NoID
-0.99,mzspec:MSV000082074:G75801_5x_BA10_01_19247.mzML:scan:48,1,0.91,4,MSV000082074,NoID
-1,mzspec:MSV000082074:G79547_5x_RD11_01_18039.mzML:scan:50,1,0.91,4,MSV000082074,NoID
-0.99,mzspec:MSV000082074:G79353_5x_BC8_01_19284.mzML:scan:45,1,0.91,4,MSV000082074,NoID
-0.99,mzspec:MSV000083010:G75662_1x_RD1_01_23324.mzML:scan:48,1,0.91,4,MSV000083010,NoID
-0.99,mzspec:MSV000082074:G78991_BC9_01_18675.mzML:scan:51,1,0.91,4,MSV000082074,NoID
-1,mzspec:MSV000082074:G79477_5x_RA10_01_17952.mzML:scan:46,1,0.91,3,MSV000082074,NoID
-0.99,mzspec:MSV000082069:G87345_rerun_BG2_01_26213.mzML:scan:48,1,0.91,4,MSV000082069,NoID
-1,mzspec:MSV000082074:G75783_5x_BD2_01_19293.mzML:scan:46,1,0.91,4,MSV000082074,NoID
-0.99,mzspec:MSV000083010:G78948_rerun_BD11_01_18712.mzML:scan:50,1,0.91,4,MSV000083010,NoID
-0.99,mzspec:MSV000082969:G85337_10x_cwp_BH6_01_36736.mzML:scan:44,1,0.91,4,MSV000082969,NoID
-0.99,mzspec:MSV000082069:G87370_RB10_01_26091.mzML:scan:45,1,0.91,4,MSV000082069,NoID
-0.99,mzspec:MSV000082074:G79331_5x_BE5_01_19314.mzML:scan:47,1,0.91,4,MSV000082074,NoID
-0.99,mzspec:MSV000082074:G78872_1x_RC1_01_23281.mzML:scan:52,1,0.91,4,MSV000082074,NoID
-0.99,mzspec:MSV000082074:G79354_5x_BC3_01_19277.mzML:scan:64,1,0.91,4,MSV000082074,NoID
-0.99,mzspec:MSV000082074:G79548_5x_RC11_01_18171.mzML:scan:51,1,0.91,4,MSV000082074,NoID
-0.99,mzspec:MSV000082074:G78935_BC10_01_18676.mzML:scan:68,1,0.91,4,MSV000082074,NoID
-0.99,mzspec:MSV000082074:G79549_5x_RB11_01_18043.mzML:scan:44,1,0.91,4,MSV000082074,NoID
-1,mzspec:MSV000082074:G73700_BF8_01_18732.mzML:scan:44,1,0.91,4,MSV000082074,NoID
-0.99,mzspec:MSV000082074:G79478_5x_RH9_01_17975.mzML:scan:50,1,0.91,4,MSV000082074,NoID
-1,mzspec:MSV000082068:G87433_1x_BE5_01_26052.mzML:scan:50,1,0.91,4,MSV000082068,NoID
-0.99,mzspec:MSV000082069:G87343_RF11_01_26185.mzML:scan:46,1,0.91,4,MSV000082069,NoID
-1,mzspec:MSV000082068:G87443_1x_BE6_01_26053.mzML:scan:52,1,0.91,4,MSV000082068,NoID
-0.99,mzspec:MSV000082423:G96273_5x_RE8_01_32670.mzML:scan:43,1,0.91,4,MSV000082423,NoID
-0.99,mzspec:MSV000084900:G79572_5x_RG2_01_18212.mzML:scan:48,1,0.91,4,MSV000084900,NoID
-1,mzspec:MSV000082074:G75113_1x_RC9_01_23305.mzML:scan:48,1,0.91,4,MSV000082074,NoID
-0.99,mzspec:MSV000082074:G79598_5x_RC3_01_18077.mzML:scan:65,1,0.91,4,MSV000082074,NoID
-1,mzspec:MSV000082074:G78990_BB11_01_18662.mzML:scan:50,1,0.91,4,MSV000082074,NoID
-1,mzspec:MSV000082074:G75255_BH10_01_19058.mzML:scan:52,1,0.91,4,MSV000082074,NoID
-1,mzspec:MSV000083010:G79477_5x_RA10_01_17952.mzML:scan:46,1,0.91,3,MSV000083010,NoID
-0.99,mzspec:MSV000084900:G78877_BF4_01_18727.mzML:scan:17,1,0.91,4,MSV000084900,NoID
-0.99,mzspec:MSV000084900:G78950_BE10_01_18718.mzML:scan:51,1,0.91,4,MSV000084900,NoID
-1,mzspec:MSV000083010:G78935_BC10_01_18676.mzML:scan:50,1,0.91,4,MSV000083010,NoID
-0.99,mzspec:MSV000083010:G79598_5x_RC3_01_18077.mzML:scan:65,1,0.91,4,MSV000083010,NoID
-1,mzspec:MSV000084900:G78935_BC10_01_18676.mzML:scan:50,1,0.91,4,MSV000084900,NoID
-0.99,mzspec:MSV000084900:G78872_1x_RC1_01_23281.mzML:scan:44,1,0.91,4,MSV000084900,NoID
-1,mzspec:MSV000083010:G75113_1x_RC9_01_23305.mzML:scan:48,1,0.91,4,MSV000083010,NoID
-1,mzspec:MSV000083010:G78875_BD3_01_18683.mzML:scan:47,1,0.91,4,MSV000083010,NoID
-1,mzspec:MSV000084900:G96161_5x_RD10_01_32652.mzML:scan:61,1,0.91,4,MSV000084900,NoID
-0.99,mzspec:MSV000084900:G78943_BD9_01_18690.mzML:scan:50,1,0.91,4,MSV000084900,NoID
-0.99,mzspec:MSV000084900:G79597_1x_BB3_01_17983.mzML:scan:53,1,0.91,4,MSV000084900,NoID
-0.99,mzspec:MSV000083010:G79250_BH12_01_18767.mzML:scan:51,1,0.91,4,MSV000083010,NoID
-0.99,mzspec:MSV000084900:G96255_5x_BH7_01_32564.mzML:scan:44,1,0.91,4,MSV000084900,NoID
-1,mzspec:MSV000084900:G79570_1x_BA3_01_18048.mzML:scan:50,1,0.91,4,MSV000084900,NoID
-0.99,mzspec:MSV000084900:G96365_5x_RF11_01_32456.mzML:scan:42,1,0.91,4,MSV000084900,NoID
-0.99,mzspec:MSV000083010:G79353_5x_BC8_01_19284.mzML:scan:45,1,0.91,4,MSV000083010,NoID
-0.99,mzspec:MSV000084900:G86819_1x_RB12_01_23278.mzML:scan:56,1,0.91,4,MSV000084900,NoID
-0.99,mzspec:MSV000083010:G75801_5x_BA10_01_19247.mzML:scan:48,1,0.91,4,MSV000083010,NoID
-0.99,mzspec:MSV000083010:G78911_p19_g8_GB7_01_21678.mzML:scan:94,1,0.91,4,MSV000083010,NoID
-0.99,mzspec:MSV000083010:G75699_rerun_2_BD7_01_18710.mzML:scan:46,1,0.91,4,MSV000083010,NoID
-0.99,mzspec:MSV000083010:G79573_5x_RF2_01_18231.mzML:scan:51,1,0.91,4,MSV000083010,NoID
-1,mzspec:MSV000083010:G78990_BB11_01_18662.mzML:scan:50,1,0.91,4,MSV000083010,NoID
-1,mzspec:MSV000083010:G75255_BH10_01_19058.mzML:scan:52,1,0.91,4,MSV000083010,NoID
-0.99,mzspec:MSV000082074:G79250_BH12_01_18767.mzML:scan:51,1,0.91,4,MSV000082074,NoID
-0.99,mzspec:MSV000082074:G75699_rerun_2_BD7_01_18710.mzML:scan:46,1,0.91,4,MSV000082074,NoID
-0.99,mzspec:MSV000084900:G96267_5x_BH5_01_32818.mzML:scan:47,1,0.91,4,MSV000084900,NoID
-0.99,mzspec:MSV000084900:G79679_5x_RB11_01_19483.mzML:scan:47,1,0.91,4,MSV000084900,NoID
-0.99,mzspec:MSV000082074:G78911_p19_g8_GB7_01_21678.mzML:scan:94,1,0.91,4,MSV000082074,NoID
-0.99,mzspec:MSV000082423:G96212_5x_BG4_01_32543.mzML:scan:43,1,0.91,4,MSV000082423,NoID
-0.99,mzspec:MSV000083010:G79710_1x_rerun_RC11_01_23330.mzML:scan:47,1,0.91,4,MSV000083010,NoID
-0.99,mzspec:MSV000082423:G96382_5x_RC10_01_32639.mzML:scan:38,1,0.91,4,MSV000082423,NoID
-0.99,mzspec:MSV000082423:G96244_5x_RA4_01_32578.mzML:scan:46,1,0.91,4,MSV000082423,NoID
-1,mzspec:MSV000082423:G96208_5x_BH4_01_32560.mzML:scan:43,1,0.91,4,MSV000082423,NoID
-0.99,mzspec:MSV000082423:G96257_5x_RB5_01_32339.mzML:scan:42,1,0.91,4,MSV000082423,NoID
-0.99,mzspec:MSV000082423:G96206_5x_BG6_01_32547.mzML:scan:43,1,0.91,4,MSV000082423,NoID
-0.99,mzspec:MSV000082423:G96254_5x_RD7_01_32403.mzML:scan:39,1,0.91,4,MSV000082423,NoID
-0.99,mzspec:MSV000082423:G96228_5x_RD3_01_32391.mzML:scan:42,1,0.91,4,MSV000082423,NoID
-0.99,mzspec:MSV000082423:G96270_5x_RA12_01_32598.mzML:scan:45,1,0.91,4,MSV000082423,NoID
-0.99,mzspec:MSV000082069:G87391_RF5_01_26178.mzML:scan:46,1,0.91,4,MSV000082069,NoID
-0.99,mzspec:MSV000082423:G96373_5x_RC11_01_32379.mzML:scan:41,1,0.91,4,MSV000082423,NoID
-1,mzspec:MSV000082423:G96241_5x_RD12_01_32657.mzML:scan:43,1,0.91,4,MSV000082423,NoID
-1,mzspec:MSV000082423:G96226_5x_BF4_01_32796.mzML:scan:39,1,0.91,4,MSV000082423,NoID
-1,mzspec:MSV000082423:G96372_5x_RD11_01_32411.mzML:scan:41,1,0.91,4,MSV000082423,NoID
-0.99,mzspec:MSV000082423:G96203_5x_BE5_01_32510.mzML:scan:42,1,0.91,4,MSV000082423,NoID
-0.99,mzspec:MSV000084900:G79710_1x_rerun_RC11_01_23330.mzML:scan:47,1,0.91,4,MSV000084900,NoID
-0.99,mzspec:MSV000082423:G96238_5x_RA6_01_32319.mzML:scan:36,1,0.91,4,MSV000082423,NoID
-0.99,mzspec:MSV000082423:G96355_5x_RC2_01_32623.mzML:scan:42,1,0.91,4,MSV000082423,NoID
-0.99,mzspec:MSV000082423:G96237_5x_RC8_01_32371.mzML:scan:39,1,0.91,4,MSV000082423,NoID
-1,mzspec:MSV000082423:G96258_5x_RH9_01_32497.mzML:scan:42,1,0.91,4,MSV000082423,NoID
-1,mzspec:MSV000082069:G87390_RF4_01_26177.mzML:scan:1071,1,0.91,2,MSV000082069,NoID
-1,mzspec:MSV000082423:G96252_5x_RG7_01_32469.mzML:scan:42,1,0.91,4,MSV000082423,NoID
-0.99,mzspec:MSV000082423:Solvent_Blank_4_RD1_01_32643.mzML:scan:44,1,0.91,3,MSV000082423,NoID
-1,mzspec:MSV000082423:G96220_5x_BD7_01_32766.mzML:scan:45,1,0.91,4,MSV000082423,NoID
-0.99,mzspec:MSV000082423:G96256_5x_BG3_01_32539.mzML:scan:43,1,0.91,4,MSV000082423,NoID
-0.99,mzspec:MSV000082423:G96213_5x_BH2_01_32556.mzML:scan:41,1,0.91,4,MSV000082423,NoID
-0.99,mzspec:MSV000082423:G96231_5x_RC5_01_32367.mzML:scan:42,1,0.91,4,MSV000082423,NoID
-0.99,mzspec:MSV000082069:G87344_rerun_RF12_01_26209.mzML:scan:44,1,0.91,4,MSV000082069,NoID
-0.99,mzspec:MSV000082423:G96272_5x_RE9_01_32674.mzML:scan:41,1,0.91,4,MSV000082423,NoID
-0.99,mzspec:MSV000082069:G87390_RF4_01_26177.mzML:scan:45,1,0.91,4,MSV000082069,NoID
-0.99,mzspec:MSV000082423:G96163_5x_RH2_01_32737.mzML:scan:49,1,0.91,4,MSV000082423,NoID
-0.99,mzspec:MSV000082069:G87391_RF5_01_26178.mzML:scan:53,1,0.91,4,MSV000082069,NoID
-0.99,mzspec:MSV000082069:G87339_RF7_01_26181.mzML:scan:50,1,0.91,3,MSV000082069,NoID
-1,mzspec:MSV000082423:G96150_5x_RD6_01_32399.mzML:scan:39,1,0.91,4,MSV000082423,NoID
-0.99,mzspec:MSV000082423:G96239_5x_RE12_01_32682.mzML:scan:44,1,0.91,4,MSV000082423,NoID
-1,mzspec:MSV000082423:G96222_5x_BD6_01_32762.mzML:scan:42,1,0.91,4,MSV000082423,NoID
-1,mzspec:MSV000082423:G96161_5x_RD10_01_32652.mzML:scan:61,1,0.91,4,MSV000082423,NoID
-1,mzspec:MSV000082423:G96205_5x_RH7_01_32485.mzML:scan:46,1,0.91,4,MSV000082423,NoID
-0.99,mzspec:MSV000082423:G96267_5x_BH5_01_32818.mzML:scan:47,1,0.91,4,MSV000082423,NoID
-0.99,mzspec:MSV000082423:G96264_5x_RF6_01_32691.mzML:scan:43,1,0.91,4,MSV000082423,NoID
-1,mzspec:MSV000084900:G75253_BA11_01_18919.mzML:scan:51,1,0.9,4,MSV000084900,NoID
-1,mzspec:MSV000083010:G75253_BA11_01_18919.mzML:scan:51,1,0.9,4,MSV000083010,NoID
-0.99,mzspec:MSV000084900:G86819_1x_RB12_01_23278.mzML:scan:50,1,0.9,4,MSV000084900,NoID
-0.99,mzspec:MSV000083010:G79347_5x_BD7_01_19301.mzML:scan:44,1,0.9,4,MSV000083010,NoID
-0.99,mzspec:MSV000083010:G79474_5x_RD10_01_18108.mzML:scan:56,1,0.9,4,MSV000083010,NoID
-0.99,mzspec:MSV000083010:G75668_5x_BG11_01_19354.mzML:scan:43,1,0.9,3,MSV000083010,NoID
-0.99,mzspec:MSV000082423:G96273_5x_RE8_01_32670.mzML:scan:41,1,0.9,4,MSV000082423,NoID
-0.99,mzspec:MSV000088255:Urine_NGS031_FragPos.mzML:scan:5270,1,0.9,4,MSV000088255,NoID
-0.99,mzspec:MSV000083010:G75696_BA7_01_18642.mzML:scan:44,1,0.9,4,MSV000083010,NoID
-0.99,mzspec:MSV000084900:G79347_5x_BD7_01_19301.mzML:scan:44,1,0.9,4,MSV000084900,NoID
-0.99,mzspec:MSV000084900:G96263_5x_RE2_01_32662.mzML:scan:42,1,0.9,4,MSV000084900,NoID
-0.99,mzspec:MSV000083010:G79479_BB2_01_18651.mzML:scan:50,1,0.9,4,MSV000083010,NoID
-1,mzspec:MSV000082423:G96351_5x_RH6_01_32745.mzML:scan:39,1,0.9,4,MSV000082423,NoID
-0.99,mzspec:MSV000083010:G79599_5x_RD3_01_18159.mzML:scan:44,1,0.9,4,MSV000083010,NoID
-0.99,mzspec:MSV000083010:G79482_BC2_01_18667.mzML:scan:68,1,0.9,4,MSV000083010,NoID
-1,mzspec:MSV000083010:G79331_5x_BE5_01_19314.mzML:scan:44,1,0.9,3,MSV000083010,NoID
-1,mzspec:MSV000084900:18NAVY30_v2_sup_6_rerun_GF6_01_39603.mzML:scan:44,1,0.9,4,MSV000084900,NoID
-0.99,mzspec:MSV000082423:G96163_5x_RH2_01_32737.mzML:scan:42,1,0.9,4,MSV000082423,NoID
-0.99,mzspec:MSV000084900:G75696_BA7_01_18642.mzML:scan:44,1,0.9,4,MSV000084900,NoID
-1,mzspec:MSV000083010:G75650_5x_BH2_01_19359.mzML:scan:48,1,0.9,3,MSV000083010,NoID
-0.99,mzspec:MSV000083010:G79550_1x_BA11_01_18217.mzML:scan:53,1,0.9,4,MSV000083010,NoID
-1,mzspec:MSV000084900:G96268_5x_BD8_01_32770.mzML:scan:38,1,0.9,4,MSV000084900,NoID
-0.99,mzspec:MSV000083010:G79571_5x_RH2_01_18237.mzML:scan:51,1,0.9,4,MSV000083010,NoID
-0.99,mzspec:MSV000084900:G96234_5x_RD2_01_32387.mzML:scan:44,1,0.9,4,MSV000084900,NoID
-0.99,mzspec:MSV000083010:G79480_BG2_01_18741.mzML:scan:51,1,0.9,4,MSV000083010,NoID
-0.99,mzspec:MSV000084900:G96378_5x_RC7_01_32635.mzML:scan:39,1,0.9,4,MSV000084900,NoID
-0.99,mzspec:MSV000082423:G96271_5x_RE11_01_32678.mzML:scan:41,1,0.9,4,MSV000082423,NoID
-0.99,mzspec:MSV000083010:G78985_BA9_01_18644.mzML:scan:69,1,0.9,4,MSV000083010,NoID
-0.99,mzspec:MSV000084900:G78941_rerun_BH8_01_18780.mzML:scan:50,1,0.9,4,MSV000084900,NoID
-1,mzspec:MSV000082423:G96216_5x_BF2_01_32788.mzML:scan:37,1,0.9,3,MSV000082423,NoID
-0.99,mzspec:MSV000084900:G79550_1x_BA11_01_18217.mzML:scan:46,1,0.9,3,MSV000084900,NoID
-1,mzspec:MSV000082423:G96220_5x_BD7_01_32766.mzML:scan:38,1,0.9,4,MSV000082423,NoID
-0.99,mzspec:MSV000084900:G72733_10x_BF11_01_17859.mzML:scan:45,1,0.9,4,MSV000084900,NoID
-0.99,mzspec:MSV000082074:G79599_5x_RD3_01_18159.mzML:scan:44,1,0.9,4,MSV000082074,NoID
-0.99,mzspec:MSV000084900:G79599_5x_RD3_01_18159.mzML:scan:44,1,0.9,4,MSV000084900,NoID
-0.99,mzspec:MSV000083010:G79225_p19_h12_GD7_01_21682.mzML:scan:51,1,0.9,4,MSV000083010,NoID
-0.99,mzspec:MSV000083010:G75580_BB5_01_18654.mzML:scan:68,1,0.9,4,MSV000083010,NoID
-0.99,mzspec:MSV000083010:G75165_2x_5ul_RH11_01_19430.mzML:scan:47,1,0.9,4,MSV000083010,NoID
-1,mzspec:MSV000082423:G96214_5x_BF6_01_32526.mzML:scan:45,1,0.9,4,MSV000082423,NoID
-0.99,mzspec:MSV000084900:G73716_rerun_BF5_01_18769.mzML:scan:44,1,0.9,4,MSV000084900,NoID
-0.99,mzspec:MSV000082069:G87341_RF9_01_26183.mzML:scan:162,1,0.9,2,MSV000082069,NoID
-1,mzspec:MSV000082074:G74005_BD6_01_19085.mzML:scan:54,1,0.9,3,MSV000082074,NoID
-1,mzspec:MSV000084900:G87316_rerun_RE2_01_26206.mzML:scan:47,1,0.9,3,MSV000084900,NoID
-0.99,mzspec:MSV000082069:Solvent_Blank_7_RG1_01_26189.mzML:scan:47,1,0.9,4,MSV000082069,NoID
-1,mzspec:MSV000083010:G74005_BD6_01_19085.mzML:scan:54,1,0.9,3,MSV000083010,NoID
-0.99,mzspec:MSV000082069:Solvent_Blank_6_RF1_01_26174.mzML:scan:42,1,0.9,4,MSV000082069,NoID
-1,mzspec:MSV000083010:G79329_5x_BF2_01_19328.mzML:scan:45,1,0.9,4,MSV000083010,NoID
-0.99,mzspec:MSV000082074:G79550_1x_BA11_01_18217.mzML:scan:46,1,0.9,3,MSV000082074,NoID
-1,mzspec:MSV000084900:G79329_5x_BF2_01_19328.mzML:scan:45,1,0.9,4,MSV000084900,NoID
-0.99,mzspec:MSV000082423:G96241_5x_RD12_01_32657.mzML:scan:53,1,0.9,4,MSV000082423,NoID
-0.99,mzspec:MSV000082423:G96263_5x_RE2_01_32662.mzML:scan:42,1,0.9,4,MSV000082423,NoID
-0.99,mzspec:MSV000082069:G87328_RD12_01_26158.mzML:scan:49,1,0.9,4,MSV000082069,NoID
-0.99,mzspec:MSV000082423:G96234_5x_RD2_01_32387.mzML:scan:44,1,0.9,4,MSV000082423,NoID
-0.99,mzspec:MSV000084900:G96271_5x_RE11_01_32678.mzML:scan:41,1,0.9,4,MSV000084900,NoID
-0.99,mzspec:MSV000082074:G73716_rerun_BF5_01_18769.mzML:scan:44,1,0.9,4,MSV000082074,NoID
-0.99,mzspec:MSV000082074:G79479_BB2_01_18651.mzML:scan:50,1,0.9,4,MSV000082074,NoID
-1,mzspec:MSV000085120:BAX1269_2x_BE5_01_25134.mzML:scan:308,1,0.9,3,MSV000085120,NoID
-1,mzspec:MSV000082074:G79331_5x_BE5_01_19314.mzML:scan:44,1,0.9,3,MSV000082074,NoID
-0.99,mzspec:MSV000082069:Solvent_Blank_1_RA1_01_26066.mzML:scan:563,1,0.9,2,MSV000082069,NoID
-0.99,mzspec:MSV000082423:G96224_5x_BH6_01_32822.mzML:scan:41,1,0.9,4,MSV000082423,NoID
-0.99,mzspec:MSV000083010:G79550_1x_BA11_01_18217.mzML:scan:46,1,0.9,3,MSV000083010,NoID
-0.99,mzspec:MSV000082074:G75668_5x_BG11_01_19354.mzML:scan:43,1,0.9,3,MSV000082074,NoID
-0.99,mzspec:MSV000082049:25_30.mzML:scan:98,1,0.9,3,MSV000082049,NoID
-0.99,mzspec:MSV000084900:G96163_5x_RH2_01_32737.mzML:scan:42,1,0.9,4,MSV000084900,NoID
-0.99,mzspec:MSV000082074:G78985_BA9_01_18644.mzML:scan:69,1,0.9,4,MSV000082074,NoID
-0.99,mzspec:MSV000082074:G79474_5x_RD10_01_18108.mzML:scan:56,1,0.9,4,MSV000082074,NoID
-0.05,mzspec:MSV000086131:Sample-2C5.mzML:scan:514,1,0.9,3,MSV000086131,NoID
-0.99,mzspec:MSV000083010:G73716_rerun_BF5_01_18769.mzML:scan:44,1,0.9,4,MSV000083010,NoID
-0.99,mzspec:MSV000088255:Urine_NGS082_FragPos.mzML:scan:5214,1,0.9,4,MSV000088255,NoID
-1,mzspec:MSV000082069:G87316_rerun_RE2_01_26206.mzML:scan:47,1,0.9,3,MSV000082069,NoID
-0.99,mzspec:MSV000084900:G79474_5x_RD10_01_18108.mzML:scan:56,1,0.9,4,MSV000084900,NoID
-0.99,mzspec:MSV000082074:G75696_BA7_01_18642.mzML:scan:44,1,0.9,4,MSV000082074,NoID
-0.99,mzspec:MSV000083010:G72516_10x_BG10_01_17926.mzML:scan:48,1,0.9,4,MSV000083010,NoID
-0.99,mzspec:MSV000084900:18NAVY30_v1_sup_1_BH7_01_39790.mzML:scan:44,1,0.9,4,MSV000084900,NoID
-1,mzspec:MSV000082074:G75253_BA11_01_18919.mzML:scan:51,1,0.9,4,MSV000082074,NoID
-0.99,mzspec:MSV000082049:15_31.mzML:scan:101,1,0.9,3,MSV000082049,NoID
-0.99,mzspec:MSV000082074:G86819_1x_RB12_01_23278.mzML:scan:50,1,0.9,4,MSV000082074,NoID
-0.99,mzspec:MSV000082074:G79347_5x_BD7_01_19301.mzML:scan:44,1,0.9,4,MSV000082074,NoID
-0.99,mzspec:MSV000084900:G75668_5x_BG11_01_19354.mzML:scan:43,1,0.9,3,MSV000084900,NoID
-0.99,mzspec:MSV000084900:G96273_5x_RE8_01_32670.mzML:scan:41,1,0.9,4,MSV000084900,NoID
-1,mzspec:MSV000084900:G72763_BF9_01_19027.mzML:scan:50,1,0.9,4,MSV000084900,NoID
-0.99,mzspec:MSV000084900:G87341_RF9_01_26183.mzML:scan:162,1,0.9,2,MSV000084900,NoID
-1,mzspec:MSV000082074:G72763_BF9_01_19027.mzML:scan:50,1,0.9,4,MSV000082074,NoID
-1,mzspec:MSV000085120:BAX900_2x_GB9_01_24441.mzML:scan:405,1,0.9,2,MSV000085120,NoID
-0.99,mzspec:MSV000084900:G96224_5x_BH6_01_32822.mzML:scan:41,1,0.9,4,MSV000084900,NoID
-1,mzspec:MSV000084900:G96351_5x_RH6_01_32745.mzML:scan:39,1,0.9,4,MSV000084900,NoID
-1,mzspec:MSV000082074:G79329_5x_BF2_01_19328.mzML:scan:45,1,0.9,4,MSV000082074,NoID
-0.99,mzspec:MSV000084900:G78985_BA9_01_18644.mzML:scan:69,1,0.9,4,MSV000084900,NoID
-0.99,mzspec:MSV000082074:G78941_rerun_BH8_01_18780.mzML:scan:50,1,0.9,4,MSV000082074,NoID
-0.99,mzspec:MSV000083010:G87588_1x_rerun_BE4_01_26604.mzML:scan:49,1,0.9,3,MSV000083010,NoID
-0.99,mzspec:MSV000084900:G96241_5x_RD12_01_32657.mzML:scan:53,1,0.9,4,MSV000084900,NoID
-1,mzspec:MSV000084900:G79331_5x_BE5_01_19314.mzML:scan:44,1,0.9,3,MSV000084900,NoID
-1.01,mzspec:MSV000089483:S9_F24_B_GD6_01_63736.mzML:scan:42,1,0.9,4,MSV000089483,NoID
-0.99,mzspec:MSV000082423:G96354_5x_RF5_01_32687.mzML:scan:47,1,0.9,4,MSV000082423,NoID
-0.99,mzspec:MSV000082069:G87342_RF10_01_26184.mzML:scan:54,1,0.9,4,MSV000082069,NoID
-0.99,mzspec:MSV000083010:G78941_rerun_BH8_01_18780.mzML:scan:50,1,0.9,4,MSV000083010,NoID
-0.99,mzspec:MSV000084900:G79225_p19_h12_GD7_01_21682.mzML:scan:51,1,0.9,4,MSV000084900,NoID
-1,mzspec:MSV000082074:G78959_p19_g6_rerun_GE6_01_21713.mzML:scan:49,1,0.9,4,MSV000082074,NoID
-0.99,mzspec:MSV000084900:G87340_RF8_01_26182.mzML:scan:50,1,0.9,3,MSV000084900,NoID
-1,mzspec:MSV000082074:G78989_BG11_01_18751.mzML:scan:51,1,0.9,4,MSV000082074,NoID
-0.99,mzspec:MSV000082069:G87335_rerun_RA10_01_26196.mzML:scan:47,1,0.9,4,MSV000082069,NoID
-0.99,mzspec:MSV000082074:G75580_BB5_01_18654.mzML:scan:65,1,0.9,4,MSV000082074,NoID
-0.99,mzspec:MSV000082069:G87345_rerun_BG2_01_26213.mzML:scan:52,1,0.9,4,MSV000082069,NoID
-0.99,mzspec:MSV000082074:G78943_BD9_01_18690.mzML:scan:68,1,0.9,4,MSV000082074,NoID
-0.99,mzspec:MSV000082069:G87340_RF8_01_26182.mzML:scan:50,1,0.9,3,MSV000082069,NoID
-0.99,mzspec:MSV000082069:G87324_RD2_01_26112.mzML:scan:43,1,0.9,4,MSV000082069,NoID
-1,mzspec:MSV000084900:G96214_5x_BF6_01_32526.mzML:scan:45,1,0.9,4,MSV000084900,NoID
-0.99,mzspec:MSV000085120:BAX1421_2x_BC3_01_25355.mzML:scan:212,1,0.9,3,MSV000085120,NoID
-0.99,mzspec:MSV000082049:13_26.mzML:scan:114,1,0.9,3,MSV000082049,NoID
-0.99,mzspec:MSV000084900:G79479_BB2_01_18651.mzML:scan:50,1,0.9,4,MSV000084900,NoID
-0.99,mzspec:MSV000082423:G96266_5x_BG5_01_32805.mzML:scan:48,1,0.9,4,MSV000082423,NoID
-0.99,mzspec:MSV000082423:G96232_5x_RB8_01_32347.mzML:scan:47,1,0.9,4,MSV000082423,NoID
-0.99,mzspec:MSV000088255:Urine_NGS052_FragPos.mzML:scan:5176,1,0.9,4,MSV000088255,NoID
-0.99,mzspec:MSV000082423:G96243_5x_RF8_01_32699.mzML:scan:43,1,0.9,4,MSV000082423,NoID
-0.99,mzspec:MSV000082074:G72676_BB5_01_18927.mzML:scan:51,1,0.9,4,MSV000082074,NoID
-0.99,mzspec:MSV000084900:18NAVY30_v2_lun_1_rerun_GG6_01_39675.mzML:scan:54,1,0.9,4,MSV000084900,NoID
-0.99,mzspec:MSV000083010:G78940_BA8_01_18643.mzML:scan:44,1,0.9,4,MSV000083010,NoID
-0.99,mzspec:MSV000083010:G75580_BB5_01_18654.mzML:scan:65,1,0.9,4,MSV000083010,NoID
-0.99,mzspec:MSV000082423:G96260_5x_RG12_01_32473.mzML:scan:41,1,0.9,3,MSV000082423,NoID
-0.99,mzspec:MSV000084900:G79571_5x_RH2_01_18237.mzML:scan:51,1,0.9,4,MSV000084900,NoID
-0.99,mzspec:MSV000084900:G87342_RF10_01_26184.mzML:scan:54,1,0.9,4,MSV000084900,NoID
